order_details_id,order_id,order_date,order_time,item_id,menu_item_id,item_name,category,price
10423,4563,2023-03-18,"2:03:10 PM",128,128,"Cheese Lasagna",Italian,15.5
10458,4580,2023-03-18,"6:11:13 PM",128,128,"Cheese Lasagna",Italian,15.5
10464,4583,2023-03-18,"6:37:23 PM",128,128,"Cheese Lasagna",Italian,15.5
10601,4642,2023-03-19,"7:05:06 PM",128,128,"Cheese Lasagna",Italian,15.5
10605,4644,2023-03-19,"7:18:36 PM",128,128,"Cheese Lasagna",Italian,15.5
10632,4655,2023-03-19,"8:30:29 PM",128,128,"Cheese Lasagna",Italian,15.5
10748,4708,2023-03-20,"7:31:55 PM",128,128,"Cheese Lasagna",Italian,15.5
10980,4809,2023-03-22,"7:18:35 PM",128,128,"Cheese Lasagna",Italian,15.5
10990,4814,2023-03-22,"8:30:11 PM",128,128,"Cheese Lasagna",Italian,15.5
10995,4817,2023-03-22,"9:08:01 PM",128,128,"Cheese Lasagna",Italian,15.5
11011,4825,2023-03-23,"11:48:12 AM",128,128,"Cheese Lasagna",Italian,15.5
11035,4836,2023-03-23,"12:57:49 PM",128,128,"Cheese Lasagna",Italian,15.5
11066,4846,2023-03-23,"3:31:14 PM",128,128,"Cheese Lasagna",Italian,15.5
11281,4954,2023-03-25,"1:02:58 PM",128,128,"Cheese Lasagna",Italian,15.5
11329,4974,2023-03-25,"5:59:15 PM",128,128,"Cheese Lasagna",Italian,15.5
11357,4987,2023-03-25,"8:34:13 PM",128,128,"Cheese Lasagna",Italian,15.5
11359,4988,2023-03-25,"8:44:56 PM",128,128,"Cheese Lasagna",Italian,15.5
11388,5006,2023-03-26,"12:24:39 PM",128,128,"Cheese Lasagna",Italian,15.5
11456,5034,2023-03-26,"4:51:53 PM",128,128,"Cheese Lasagna",Italian,15.5
11499,5057,2023-03-26,"8:08:07 PM",128,128,"Cheese Lasagna",Italian,15.5
11599,5100,2023-03-27,"5:49:28 PM",128,128,"Cheese Lasagna",Italian,15.5
11641,5118,2023-03-27,"7:40:48 PM",128,128,"Cheese Lasagna",Italian,15.5
11668,5129,2023-03-27,"10:16:53 PM",128,128,"Cheese Lasagna",Italian,15.5
11724,5152,2023-03-28,"3:14:42 PM",128,128,"Cheese Lasagna",Italian,15.5
11753,5165,2023-03-28,"5:26:43 PM",128,128,"Cheese Lasagna",Italian,15.5
11811,5191,2023-03-28,"10:34:56 PM",128,128,"Cheese Lasagna",Italian,15.5
11823,5198,2023-03-29,"12:09:12 PM",128,128,"Cheese Lasagna",Italian,15.5
11856,5205,2023-03-29,"1:54:15 PM",128,128,"Cheese Lasagna",Italian,15.5
11867,5212,2023-03-29,"3:08:01 PM",128,128,"Cheese Lasagna",Italian,15.5
11872,5213,2023-03-29,"3:11:52 PM",128,128,"Cheese Lasagna",Italian,15.5
11877,5215,2023-03-29,"3:59:36 PM",128,128,"Cheese Lasagna",Italian,15.5
11924,5234,2023-03-29,"7:05:13 PM",128,128,"Cheese Lasagna",Italian,15.5
11955,5251,2023-03-30,"11:52:18 AM",128,128,"Cheese Lasagna",Italian,15.5
11999,5270,2023-03-30,"3:12:32 PM",128,128,"Cheese Lasagna",Italian,15.5
12010,5277,2023-03-30,"4:18:59 PM",128,128,"Cheese Lasagna",Italian,15.5
12052,5297,2023-03-30,"7:41:51 PM",128,128,"Cheese Lasagna",Italian,15.5
12076,5309,2023-03-31,"11:22:20 AM",128,128,"Cheese Lasagna",Italian,15.5
12144,5332,2023-03-31,"2:51:37 PM",128,128,"Cheese Lasagna",Italian,15.5
12200,5358,2023-03-31,"7:07:27 PM",128,128,"Cheese Lasagna",Italian,15.5
12227,5368,2023-03-31,"9:58:47 PM",128,128,"Cheese Lasagna",Italian,15.5
5,2,2023-01-01,"11:57:40 AM",129,129,"Mushroom Ravioli",Italian,15.5
20,9,2023-01-01,"12:52:01 PM",129,129,"Mushroom Ravioli",Italian,15.5
24,10,2023-01-01,"1:00:15 PM",129,129,"Mushroom Ravioli",Italian,15.5
34,13,2023-01-01,"1:11:55 PM",129,129,"Mushroom Ravioli",Italian,15.5
50,17,2023-01-01,"1:53:00 PM",129,129,"Mushroom Ravioli",Italian,15.5
77,31,2023-01-01,"3:50:18 PM",129,129,"Mushroom Ravioli",Italian,15.5
93,37,2023-01-01,"4:56:09 PM",129,129,"Mushroom Ravioli",Italian,15.5
103,42,2023-01-01,"5:28:09 PM",129,129,"Mushroom Ravioli",Italian,15.5
126,52,2023-01-01,"6:53:02 PM",129,129,"Mushroom Ravioli",Italian,15.5
168,74,2023-01-02,"12:01:12 PM",129,129,"Mushroom Ravioli",Italian,15.5
204,87,2023-01-02,"2:01:02 PM",129,129,"Mushroom Ravioli",Italian,15.5
249,106,2023-01-02,"6:12:13 PM",129,129,"Mushroom Ravioli",Italian,15.5
272,113,2023-01-02,"6:50:21 PM",129,129,"Mushroom Ravioli",Italian,15.5
306,130,2023-01-02,"9:14:55 PM",129,129,"Mushroom Ravioli",Italian,15.5
337,143,2023-01-03,"1:41:36 PM",129,129,"Mushroom Ravioli",Italian,15.5
368,153,2023-01-03,"3:16:34 PM",129,129,"Mushroom Ravioli",Italian,15.5
427,181,2023-01-03,"6:49:32 PM",129,129,"Mushroom Ravioli",Italian,15.5
436,186,2023-01-03,"7:36:00 PM",129,129,"Mushroom Ravioli",Italian,15.5
500,214,2023-01-04,"1:39:16 PM",129,129,"Mushroom Ravioli",Italian,15.5
576,251,2023-01-04,"9:10:05 PM",129,129,"Mushroom Ravioli",Italian,15.5
596,264,2023-01-05,"1:03:59 PM",129,129,"Mushroom Ravioli",Italian,15.5
598,265,2023-01-05,"1:04:42 PM",129,129,"Mushroom Ravioli",Italian,15.5
691,304,2023-01-05,"8:07:58 PM",129,129,"Mushroom Ravioli",Italian,15.5
729,318,2023-01-06,"12:45:14 PM",129,129,"Mushroom Ravioli",Italian,15.5
777,338,2023-01-06,"3:18:26 PM",129,129,"Mushroom Ravioli",Italian,15.5
829,362,2023-01-06,"7:13:36 PM",129,129,"Mushroom Ravioli",Italian,15.5
831,363,2023-01-06,"7:20:31 PM",129,129,"Mushroom Ravioli",Italian,15.5
853,375,2023-01-07,"11:58:36 AM",129,129,"Mushroom Ravioli",Italian,15.5
1025,443,2023-01-08,"12:34:20 PM",129,129,"Mushroom Ravioli",Italian,15.5
1097,477,2023-01-08,"5:30:04 PM",129,129,"Mushroom Ravioli",Italian,15.5
1113,484,2023-01-08,"6:02:54 PM",129,129,"Mushroom Ravioli",Italian,15.5
1134,494,2023-01-08,"7:38:40 PM",129,129,"Mushroom Ravioli",Italian,15.5
1144,499,2023-01-08,"9:10:46 PM",129,129,"Mushroom Ravioli",Italian,15.5
1177,517,2023-01-09,"1:09:11 PM",129,129,"Mushroom Ravioli",Italian,15.5
1254,553,2023-01-09,"8:14:47 PM",129,129,"Mushroom Ravioli",Italian,15.5
1269,563,2023-01-09,"10:19:03 PM",129,129,"Mushroom Ravioli",Italian,15.5
1286,568,2023-01-10,"12:28:53 PM",129,129,"Mushroom Ravioli",Italian,15.5
1314,581,2023-01-10,"2:13:01 PM",129,129,"Mushroom Ravioli",Italian,15.5
1320,585,2023-01-10,"3:58:42 PM",129,129,"Mushroom Ravioli",Italian,15.5
1351,600,2023-01-10,"6:53:52 PM",129,129,"Mushroom Ravioli",Italian,15.5
1356,603,2023-01-10,"7:03:11 PM",129,129,"Mushroom Ravioli",Italian,15.5
1373,611,2023-01-10,"7:58:10 PM",129,129,"Mushroom Ravioli",Italian,15.5
1378,612,2023-01-10,"7:58:15 PM",129,129,"Mushroom Ravioli",Italian,15.5
1397,621,2023-01-10,"8:49:29 PM",129,129,"Mushroom Ravioli",Italian,15.5
1429,635,2023-01-11,"12:18:31 PM",129,129,"Mushroom Ravioli",Italian,15.5
1439,638,2023-01-11,"12:49:26 PM",129,129,"Mushroom Ravioli",Italian,15.5
1475,654,2023-01-11,"4:34:07 PM",129,129,"Mushroom Ravioli",Italian,15.5
1503,668,2023-01-11,"6:13:12 PM",129,129,"Mushroom Ravioli",Italian,15.5
1507,669,2023-01-11,"6:40:44 PM",129,129,"Mushroom Ravioli",Italian,15.5
1516,674,2023-01-11,"7:33:05 PM",129,129,"Mushroom Ravioli",Italian,15.5
1520,676,2023-01-11,"7:44:57 PM",129,129,"Mushroom Ravioli",Italian,15.5
1523,678,2023-01-11,"7:52:49 PM",129,129,"Mushroom Ravioli",Italian,15.5
1592,711,2023-01-12,"4:21:10 PM",129,129,"Mushroom Ravioli",Italian,15.5
1611,719,2023-01-12,"5:52:27 PM",129,129,"Mushroom Ravioli",Italian,15.5
1626,725,2023-01-12,"6:33:14 PM",129,129,"Mushroom Ravioli",Italian,15.5
1681,747,2023-01-13,"2:15:02 PM",129,129,"Mushroom Ravioli",Italian,15.5
1726,766,2023-01-13,"5:21:45 PM",129,129,"Mushroom Ravioli",Italian,15.5
1782,792,2023-01-14,"12:37:48 PM",129,129,"Mushroom Ravioli",Italian,15.5
1789,796,2023-01-14,"12:43:09 PM",129,129,"Mushroom Ravioli",Italian,15.5
1898,839,2023-01-14,"8:40:40 PM",129,129,"Mushroom Ravioli",Italian,15.5
1989,885,2023-01-15,"4:57:55 PM",129,129,"Mushroom Ravioli",Italian,15.5
2013,897,2023-01-15,"6:53:07 PM",129,129,"Mushroom Ravioli",Italian,15.5
2055,916,2023-01-16,"12:30:09 PM",129,129,"Mushroom Ravioli",Italian,15.5
2068,923,2023-01-16,"1:23:29 PM",129,129,"Mushroom Ravioli",Italian,15.5
2083,927,2023-01-16,"1:59:21 PM",129,129,"Mushroom Ravioli",Italian,15.5
2134,949,2023-01-16,"6:52:18 PM",129,129,"Mushroom Ravioli",Italian,15.5
2177,969,2023-01-16,"9:36:19 PM",129,129,"Mushroom Ravioli",Italian,15.5
2186,973,2023-01-16,"10:06:08 PM",129,129,"Mushroom Ravioli",Italian,15.5
2241,997,2023-01-17,"5:16:26 PM",129,129,"Mushroom Ravioli",Italian,15.5
2317,1034,2023-01-18,"12:07:59 PM",129,129,"Mushroom Ravioli",Italian,15.5
2330,1036,2023-01-18,"12:49:29 PM",129,129,"Mushroom Ravioli",Italian,15.5
2376,1059,2023-01-18,"4:30:14 PM",129,129,"Mushroom Ravioli",Italian,15.5
2379,1060,2023-01-18,"4:39:46 PM",129,129,"Mushroom Ravioli",Italian,15.5
2387,1063,2023-01-18,"5:28:29 PM",129,129,"Mushroom Ravioli",Italian,15.5
2417,1075,2023-01-18,"7:15:17 PM",129,129,"Mushroom Ravioli",Italian,15.5
2489,1100,2023-01-19,"1:34:27 PM",129,129,"Mushroom Ravioli",Italian,15.5
2541,1125,2023-01-19,"6:45:40 PM",129,129,"Mushroom Ravioli",Italian,15.5
2570,1138,2023-01-20,"11:21:49 AM",129,129,"Mushroom Ravioli",Italian,15.5
2577,1140,2023-01-20,"11:31:16 AM",129,129,"Mushroom Ravioli",Italian,15.5
2585,1144,2023-01-20,"12:02:21 PM",129,129,"Mushroom Ravioli",Italian,15.5
2744,1214,2023-01-21,"2:00:05 PM",129,129,"Mushroom Ravioli",Italian,15.5
2854,1262,2023-01-22,"12:32:33 PM",129,129,"Mushroom Ravioli",Italian,15.5
2881,1272,2023-01-22,"1:14:37 PM",129,129,"Mushroom Ravioli",Italian,15.5
2961,1303,2023-01-22,"6:53:13 PM",129,129,"Mushroom Ravioli",Italian,15.5
2962,1303,2023-01-22,"6:53:13 PM",129,129,"Mushroom Ravioli",Italian,15.5
3000,1323,2023-01-23,"11:45:37 AM",129,129,"Mushroom Ravioli",Italian,15.5
3009,1325,2023-01-23,"11:50:45 AM",129,129,"Mushroom Ravioli",Italian,15.5
3046,1345,2023-01-23,"3:01:02 PM",129,129,"Mushroom Ravioli",Italian,15.5
3060,1352,2023-01-23,"4:12:21 PM",129,129,"Mushroom Ravioli",Italian,15.5
3065,1354,2023-01-23,"4:22:21 PM",129,129,"Mushroom Ravioli",Italian,15.5
3126,1382,2023-01-23,"8:11:35 PM",129,129,"Mushroom Ravioli",Italian,15.5
3168,1403,2023-01-24,"2:44:46 PM",129,129,"Mushroom Ravioli",Italian,15.5
3175,1407,2023-01-24,"3:17:06 PM",129,129,"Mushroom Ravioli",Italian,15.5
3192,1415,2023-01-24,"5:04:22 PM",129,129,"Mushroom Ravioli",Italian,15.5
3199,1417,2023-01-24,"5:31:05 PM",129,129,"Mushroom Ravioli",Italian,15.5
3208,1422,2023-01-24,"6:26:42 PM",129,129,"Mushroom Ravioli",Italian,15.5
3231,1431,2023-01-24,"7:40:03 PM",129,129,"Mushroom Ravioli",Italian,15.5
3238,1434,2023-01-24,"7:43:40 PM",129,129,"Mushroom Ravioli",Italian,15.5
3305,1459,2023-01-25,"2:01:11 PM",129,129,"Mushroom Ravioli",Italian,15.5
3313,1463,2023-01-25,"2:32:44 PM",129,129,"Mushroom Ravioli",Italian,15.5
3330,1472,2023-01-25,"4:32:36 PM",129,129,"Mushroom Ravioli",Italian,15.5
3352,1482,2023-01-25,"6:32:16 PM",129,129,"Mushroom Ravioli",Italian,15.5
3355,1483,2023-01-25,"6:39:10 PM",129,129,"Mushroom Ravioli",Italian,15.5
3379,1495,2023-01-25,"9:17:32 PM",129,129,"Mushroom Ravioli",Italian,15.5
3428,1515,2023-01-26,"1:52:36 PM",129,129,"Mushroom Ravioli",Italian,15.5
3502,1556,2023-01-27,"12:19:15 PM",129,129,"Mushroom Ravioli",Italian,15.5
3516,1564,2023-01-27,"1:05:50 PM",129,129,"Mushroom Ravioli",Italian,15.5
3524,1567,2023-01-27,"1:31:08 PM",129,129,"Mushroom Ravioli",Italian,15.5
3557,1578,2023-01-27,"4:07:40 PM",129,129,"Mushroom Ravioli",Italian,15.5
3615,1604,2023-01-27,"8:05:01 PM",129,129,"Mushroom Ravioli",Italian,15.5
3685,1638,2023-01-28,"1:34:25 PM",129,129,"Mushroom Ravioli",Italian,15.5
3715,1648,2023-01-28,"3:43:15 PM",129,129,"Mushroom Ravioli",Italian,15.5
3727,1653,2023-01-28,"5:28:53 PM",129,129,"Mushroom Ravioli",Italian,15.5
3753,1664,2023-01-28,"9:09:10 PM",129,129,"Mushroom Ravioli",Italian,15.5
3769,1673,2023-01-29,"12:19:02 PM",129,129,"Mushroom Ravioli",Italian,15.5
3784,1683,2023-01-29,"1:27:41 PM",129,129,"Mushroom Ravioli",Italian,15.5
3820,1696,2023-01-29,"3:26:55 PM",129,129,"Mushroom Ravioli",Italian,15.5
3837,1705,2023-01-29,"6:38:41 PM",129,129,"Mushroom Ravioli",Italian,15.5
3838,1706,2023-01-29,"6:44:29 PM",129,129,"Mushroom Ravioli",Italian,15.5
3865,1720,2023-01-29,"8:37:53 PM",129,129,"Mushroom Ravioli",Italian,15.5
3878,1728,2023-01-30,"11:30:32 AM",129,129,"Mushroom Ravioli",Italian,15.5
3897,1734,2023-01-30,"12:36:42 PM",129,129,"Mushroom Ravioli",Italian,15.5
3951,1759,2023-01-30,"5:49:25 PM",129,129,"Mushroom Ravioli",Italian,15.5
3962,1765,2023-01-30,"6:32:30 PM",129,129,"Mushroom Ravioli",Italian,15.5
3963,1766,2023-01-30,"6:50:13 PM",129,129,"Mushroom Ravioli",Italian,15.5
4014,1792,2023-01-31,"11:31:03 AM",129,129,"Mushroom Ravioli",Italian,15.5
4027,1795,2023-01-31,"1:21:53 PM",129,129,"Mushroom Ravioli",Italian,15.5
4112,1827,2023-01-31,"6:56:22 PM",129,129,"Mushroom Ravioli",Italian,15.5
4125,1833,2023-01-31,"8:11:10 PM",129,129,"Mushroom Ravioli",Italian,15.5
4165,1850,2023-02-01,"11:44:12 AM",129,129,"Mushroom Ravioli",Italian,15.5
4194,1862,2023-02-01,"1:27:02 PM",129,129,"Mushroom Ravioli",Italian,15.5
4217,1872,2023-02-01,"3:07:28 PM",129,129,"Mushroom Ravioli",Italian,15.5
4236,1880,2023-02-01,"4:15:40 PM",129,129,"Mushroom Ravioli",Italian,15.5
4250,1886,2023-02-01,"4:43:54 PM",129,129,"Mushroom Ravioli",Italian,15.5
4311,1917,2023-02-01,"7:48:51 PM",129,129,"Mushroom Ravioli",Italian,15.5
4371,1946,2023-02-02,"1:01:49 PM",129,129,"Mushroom Ravioli",Italian,15.5
4377,1948,2023-02-02,"1:13:28 PM",129,129,"Mushroom Ravioli",Italian,15.5
4383,1952,2023-02-02,"1:41:46 PM",129,129,"Mushroom Ravioli",Italian,15.5
4408,1961,2023-02-02,"3:29:57 PM",129,129,"Mushroom Ravioli",Italian,15.5
4436,1972,2023-02-02,"5:35:29 PM",129,129,"Mushroom Ravioli",Italian,15.5
4575,2026,2023-02-03,"4:11:48 PM",129,129,"Mushroom Ravioli",Italian,15.5
4624,2051,2023-02-03,"7:51:00 PM",129,129,"Mushroom Ravioli",Italian,15.5
4655,2064,2023-02-04,"12:26:39 PM",129,129,"Mushroom Ravioli",Italian,15.5
4687,2075,2023-02-04,"2:03:04 PM",129,129,"Mushroom Ravioli",Italian,15.5
4702,2081,2023-02-04,"3:14:39 PM",129,129,"Mushroom Ravioli",Italian,15.5
4724,2092,2023-02-04,"5:31:43 PM",129,129,"Mushroom Ravioli",Italian,15.5
4747,2102,2023-02-04,"7:30:52 PM",129,129,"Mushroom Ravioli",Italian,15.5
4753,2104,2023-02-04,"8:09:43 PM",129,129,"Mushroom Ravioli",Italian,15.5
4774,2113,2023-02-04,"10:16:08 PM",129,129,"Mushroom Ravioli",Italian,15.5
4780,2116,2023-02-05,"12:11:52 PM",129,129,"Mushroom Ravioli",Italian,15.5
4792,2124,2023-02-05,"12:56:27 PM",129,129,"Mushroom Ravioli",Italian,15.5
4872,2156,2023-02-05,"7:29:29 PM",129,129,"Mushroom Ravioli",Italian,15.5
4984,2203,2023-02-06,"4:11:41 PM",129,129,"Mushroom Ravioli",Italian,15.5
5067,2242,2023-02-07,"11:57:32 AM",129,129,"Mushroom Ravioli",Italian,15.5
5157,2283,2023-02-07,"7:34:04 PM",129,129,"Mushroom Ravioli",Italian,15.5
5215,2309,2023-02-08,"1:06:36 PM",129,129,"Mushroom Ravioli",Italian,15.5
5313,2354,2023-02-08,"10:36:28 PM",129,129,"Mushroom Ravioli",Italian,15.5
5317,2355,2023-02-09,"11:26:25 AM",129,129,"Mushroom Ravioli",Italian,15.5
5385,2379,2023-02-09,"4:18:14 PM",129,129,"Mushroom Ravioli",Italian,15.5
5401,2386,2023-02-09,"5:36:17 PM",129,129,"Mushroom Ravioli",Italian,15.5
5408,2390,2023-02-09,"6:02:29 PM",129,129,"Mushroom Ravioli",Italian,15.5
5432,2399,2023-02-09,"7:00:56 PM",129,129,"Mushroom Ravioli",Italian,15.5
5490,2430,2023-02-10,"1:54:52 PM",129,129,"Mushroom Ravioli",Italian,15.5
5509,2435,2023-02-10,"2:28:48 PM",129,129,"Mushroom Ravioli",Italian,15.5
5529,2445,2023-02-10,"5:10:46 PM",129,129,"Mushroom Ravioli",Italian,15.5
5547,2455,2023-02-10,"7:07:28 PM",129,129,"Mushroom Ravioli",Italian,15.5
5605,2484,2023-02-11,"1:14:20 PM",129,129,"Mushroom Ravioli",Italian,15.5
5608,2485,2023-02-11,"1:22:08 PM",129,129,"Mushroom Ravioli",Italian,15.5
5637,2497,2023-02-11,"3:12:46 PM",129,129,"Mushroom Ravioli",Italian,15.5
5665,2511,2023-02-11,"6:00:12 PM",129,129,"Mushroom Ravioli",Italian,15.5
5669,2512,2023-02-11,"6:02:54 PM",129,129,"Mushroom Ravioli",Italian,15.5
5733,2541,2023-02-12,"11:54:44 AM",129,129,"Mushroom Ravioli",Italian,15.5
5751,2547,2023-02-12,"12:45:49 PM",129,129,"Mushroom Ravioli",Italian,15.5
5781,2562,2023-02-12,"2:30:22 PM",129,129,"Mushroom Ravioli",Italian,15.5
5821,2580,2023-02-12,"5:42:00 PM",129,129,"Mushroom Ravioli",Italian,15.5
5854,2596,2023-02-13,"11:27:46 AM",129,129,"Mushroom Ravioli",Italian,15.5
5903,2615,2023-02-13,"1:54:55 PM",129,129,"Mushroom Ravioli",Italian,15.5
5998,2657,2023-02-13,"9:46:22 PM",129,129,"Mushroom Ravioli",Italian,15.5
6004,2661,2023-02-13,"10:09:27 PM",129,129,"Mushroom Ravioli",Italian,15.5
6014,2667,2023-02-14,"12:10:23 PM",129,129,"Mushroom Ravioli",Italian,15.5
6022,2671,2023-02-14,"1:17:44 PM",129,129,"Mushroom Ravioli",Italian,15.5
6033,2675,2023-02-14,"2:41:49 PM",129,129,"Mushroom Ravioli",Italian,15.5
6070,2693,2023-02-14,"6:01:21 PM",129,129,"Mushroom Ravioli",Italian,15.5
6079,2697,2023-02-14,"6:43:18 PM",129,129,"Mushroom Ravioli",Italian,15.5
6085,2699,2023-02-14,"6:44:17 PM",129,129,"Mushroom Ravioli",Italian,15.5
6100,2705,2023-02-14,"7:34:31 PM",129,129,"Mushroom Ravioli",Italian,15.5
6114,2709,2023-02-14,"7:44:58 PM",129,129,"Mushroom Ravioli",Italian,15.5
6136,2717,2023-02-14,"9:58:09 PM",129,129,"Mushroom Ravioli",Italian,15.5
6140,2718,2023-02-14,"10:16:39 PM",129,129,"Mushroom Ravioli",Italian,15.5
6205,2747,2023-02-15,"5:16:27 PM",129,129,"Mushroom Ravioli",Italian,15.5
6224,2754,2023-02-15,"5:42:41 PM",129,129,"Mushroom Ravioli",Italian,15.5
6304,2786,2023-02-16,"12:18:19 PM",129,129,"Mushroom Ravioli",Italian,15.5
6397,2828,2023-02-17,"11:26:13 AM",129,129,"Mushroom Ravioli",Italian,15.5
6472,2863,2023-02-17,"5:28:53 PM",129,129,"Mushroom Ravioli",Italian,15.5
6511,2882,2023-02-17,"9:30:31 PM",129,129,"Mushroom Ravioli",Italian,15.5
6533,2892,2023-02-18,"11:41:20 AM",129,129,"Mushroom Ravioli",Italian,15.5
6536,2893,2023-02-18,"11:55:10 AM",129,129,"Mushroom Ravioli",Italian,15.5
6573,2907,2023-02-18,"1:51:14 PM",129,129,"Mushroom Ravioli",Italian,15.5
6581,2910,2023-02-18,"2:32:22 PM",129,129,"Mushroom Ravioli",Italian,15.5
6597,2917,2023-02-18,"4:57:15 PM",129,129,"Mushroom Ravioli",Italian,15.5
6631,2931,2023-02-18,"6:43:05 PM",129,129,"Mushroom Ravioli",Italian,15.5
6686,2950,2023-02-19,"11:35:51 AM",129,129,"Mushroom Ravioli",Italian,15.5
6703,2958,2023-02-19,"12:56:06 PM",129,129,"Mushroom Ravioli",Italian,15.5
6732,2967,2023-02-19,"1:44:40 PM",129,129,"Mushroom Ravioli",Italian,15.5
6754,2980,2023-02-19,"4:48:44 PM",129,129,"Mushroom Ravioli",Italian,15.5
6760,2984,2023-02-19,"5:36:12 PM",129,129,"Mushroom Ravioli",Italian,15.5
6773,2989,2023-02-19,"6:11:40 PM",129,129,"Mushroom Ravioli",Italian,15.5
6805,3005,2023-02-20,"11:53:36 AM",129,129,"Mushroom Ravioli",Italian,15.5
6855,3027,2023-02-20,"1:41:20 PM",129,129,"Mushroom Ravioli",Italian,15.5
6858,3028,2023-02-20,"1:48:58 PM",129,129,"Mushroom Ravioli",Italian,15.5
6887,3039,2023-02-20,"3:48:51 PM",129,129,"Mushroom Ravioli",Italian,15.5
6895,3042,2023-02-20,"4:30:09 PM",129,129,"Mushroom Ravioli",Italian,15.5
6924,3055,2023-02-20,"6:42:15 PM",129,129,"Mushroom Ravioli",Italian,15.5
7151,3152,2023-02-22,"4:42:27 PM",129,129,"Mushroom Ravioli",Italian,15.5
7287,3210,2023-02-23,"6:05:29 PM",129,129,"Mushroom Ravioli",Italian,15.5
7292,3212,2023-02-23,"6:33:38 PM",129,129,"Mushroom Ravioli",Italian,15.5
7299,3216,2023-02-23,"6:51:30 PM",129,129,"Mushroom Ravioli",Italian,15.5
7318,3226,2023-02-24,"11:56:22 AM",129,129,"Mushroom Ravioli",Italian,15.5
7383,3254,2023-02-24,"4:39:08 PM",129,129,"Mushroom Ravioli",Italian,15.5
7422,3270,2023-02-24,"7:31:37 PM",129,129,"Mushroom Ravioli",Italian,15.5
7504,3304,2023-02-25,"1:36:09 PM",129,129,"Mushroom Ravioli",Italian,15.5
7525,3313,2023-02-25,"3:52:00 PM",129,129,"Mushroom Ravioli",Italian,15.5
7579,3340,2023-02-25,"8:41:17 PM",129,129,"Mushroom Ravioli",Italian,15.5
7591,3347,2023-02-26,"12:03:11 PM",129,129,"Mushroom Ravioli",Italian,15.5
7607,3354,2023-02-26,"12:58:00 PM",129,129,"Mushroom Ravioli",Italian,15.5
7611,3355,2023-02-26,"1:04:26 PM",129,129,"Mushroom Ravioli",Italian,15.5
7612,3355,2023-02-26,"1:04:26 PM",129,129,"Mushroom Ravioli",Italian,15.5
7658,3371,2023-02-26,"3:58:02 PM",129,129,"Mushroom Ravioli",Italian,15.5
7706,3392,2023-02-26,"6:49:00 PM",129,129,"Mushroom Ravioli",Italian,15.5
7922,3478,2023-02-28,"12:34:26 PM",129,129,"Mushroom Ravioli",Italian,15.5
8021,3520,2023-02-28,"8:47:42 PM",129,129,"Mushroom Ravioli",Italian,15.5
8029,3523,2023-02-28,"9:06:54 PM",129,129,"Mushroom Ravioli",Italian,15.5
8031,3524,2023-02-28,"9:14:22 PM",129,129,"Mushroom Ravioli",Italian,15.5
8109,3559,2023-03-01,"6:17:40 PM",129,129,"Mushroom Ravioli",Italian,15.5
8158,3583,2023-03-02,"12:07:16 PM",129,129,"Mushroom Ravioli",Italian,15.5
8205,3602,2023-03-02,"2:43:05 PM",129,129,"Mushroom Ravioli",Italian,15.5
8218,3608,2023-03-02,"3:50:46 PM",129,129,"Mushroom Ravioli",Italian,15.5
8256,3626,2023-03-02,"6:29:51 PM",129,129,"Mushroom Ravioli",Italian,15.5
8263,3628,2023-03-02,"7:01:00 PM",129,129,"Mushroom Ravioli",Italian,15.5
8326,3654,2023-03-03,"1:38:34 PM",129,129,"Mushroom Ravioli",Italian,15.5
8336,3657,2023-03-03,"1:53:01 PM",129,129,"Mushroom Ravioli",Italian,15.5
8355,3661,2023-03-03,"3:05:02 PM",129,129,"Mushroom Ravioli",Italian,15.5
8360,3663,2023-03-03,"3:47:14 PM",129,129,"Mushroom Ravioli",Italian,15.5
8388,3675,2023-03-03,"6:18:27 PM",129,129,"Mushroom Ravioli",Italian,15.5
8401,3682,2023-03-03,"7:46:03 PM",129,129,"Mushroom Ravioli",Italian,15.5
8420,3691,2023-03-04,"11:23:00 AM",129,129,"Mushroom Ravioli",Italian,15.5
8460,3705,2023-03-04,"1:15:42 PM",129,129,"Mushroom Ravioli",Italian,15.5
8482,3713,2023-03-04,"2:45:20 PM",129,129,"Mushroom Ravioli",Italian,15.5
8536,3736,2023-03-04,"6:27:05 PM",129,129,"Mushroom Ravioli",Italian,15.5
8622,3778,2023-03-05,"2:21:03 PM",129,129,"Mushroom Ravioli",Italian,15.5
8625,3779,2023-03-05,"2:24:19 PM",129,129,"Mushroom Ravioli",Italian,15.5
8676,3800,2023-03-05,"5:30:54 PM",129,129,"Mushroom Ravioli",Italian,15.5
8681,3801,2023-03-05,"5:51:47 PM",129,129,"Mushroom Ravioli",Italian,15.5
8719,3821,2023-03-06,"12:29:52 PM",129,129,"Mushroom Ravioli",Italian,15.5
8750,3834,2023-03-06,"1:48:02 PM",129,129,"Mushroom Ravioli",Italian,15.5
8762,3842,2023-03-06,"3:41:03 PM",129,129,"Mushroom Ravioli",Italian,15.5
8783,3853,2023-03-06,"5:46:48 PM",129,129,"Mushroom Ravioli",Italian,15.5
8856,3884,2023-03-07,"11:52:36 AM",129,129,"Mushroom Ravioli",Italian,15.5
8889,3895,2023-03-07,"4:08:09 PM",129,129,"Mushroom Ravioli",Italian,15.5
8905,3901,2023-03-07,"4:34:59 PM",129,129,"Mushroom Ravioli",Italian,15.5
